review	aspect	sentiment
Flava Flav's Iowa Restaurant Closes Flav's Fried Chicken shuts after dispute between business partners . http://tiny.ly/FBtu	Flava Flav's	0
Jersey Boys playing on tour in Fort Lauderdale FL in January 11 to January 29 , 2012 | http://t.co/HVdxDKz0	Jersey Boys	0
http://t.co/afaZDxK8 gee - thanks for the pick me up , Stephen .	Stephen	0
Any Dell fans watching the new season of Bachelor Pad ? What are your thoughts ?	Dell	0
Top Gear loses ever more credibility in selecting their 2012 car of the year just to have a dig at # Tesla . Makes no sense otherwise .	Top Gear	-1
I liked a @YouTube video from @bbc_introducing http://t.co/Saq43zPq What Would Jesus Drive ? - The Girls are in C	Jesus	0
"I just joined Remove the PAGE ""ALLAH IS A CRIMINAL"" on @causes ! http://t.co/Ttkew8p"	"""ALLAH"	-1
Bipasha is looking like a billion dollar bill : RGV http://t.co/0z7JhBQv	Bipasha	0
about the elections in Russian Federation 2012 http://t.co/EZllvqAk	Russian Federation	0
am not any longer a Barbecoa staff . I had a nice time there . being a Babecoa stuff is a amazing experience	Barbecoa	1
@rachelgpng we see first ah !! I dont trust u ... Scully u party until u can't drive straight	Scully	-1
@Home with Mosab , ZoZ , Zoz Jalal , and Amrico playing II Black Ops II .... Photo @ Fountain Park Apartments http://gowal.la/p/bXk5	Mosab	0
Missing all filipino foods , specially my wife's cooking ... !!!	wife's	1
"We have more whores in the Congress than in a Tijuana brothel ! Listen to this man ! ""Defense Secretary Leon ( cont ) http://t.co/H26lHLCe"	Congress	0
Howard Alan Events Presents Nationally Ranked Las Olas Art Fair on March 3 - 4 http://t.co/LdLxH0VE	Howard Alan Events	0
Are safelists going same way as FFA did ?	FFA	0
http://t.co/lpyUZ4wO Android Market checks out , Google Play moves in http://t.co/GwmKcsaB http://t.co/lpyUZ4wO	Android	0
KLM : All European flights to/from Amsterdam cancelled until April 19 until 20.00 LT . See facebook , flight info : http://bit.ly/aJMF2F.	facebook	0
Whoopi Goldberg joins the effort to make it easier for #startups to find funding . http://t.co/AjudePC	Whoopi Goldberg	0
I'm at Bella Bru ( 5038 Fair Oaks Blvd , at Arden Way , Carmichael ) http://t.co/UTd0eHN0	Bella Bru	0
@cesc4official from Egypt ... Bad day for arsenal :( good luck in Barcelona ... We really need it	arsenal	-1
The NBA Draft #giveaway special will begin in just a few minutes ! Here is your chance to get a free download of Dress Up Studio HD - #ipad	NBA	0
Make your own song by Barbra Streisand ! : http://t.co/ms2sf3p via @AddThis	Barbra Streisand	0
Fuck found Two of the same Pic Of me when i was young On google	google	0
Environmental Protection agency to set limits on drinking water.http : //su.pr/2rLaZx	Environmental Protection agency	0
GLOSSA's yoshi is really nice to peta me everyday .	peta	1
Hunters show support for Fish and Game official who killed cougar - Los Angeles Times http://t.co/MpC80FDM #golf	Fish and Game	0
"""If you can't be kind , at least have the decency to be vague."" - Jerry Seinfeld #Moxie #Quote"	Jerry Seinfeld	0
@Diesaavedra , your Klout Score is 32 ( I'm a 51 ) . Check out your @klout profile today ! http://t.co/WMd4w1uu	Klout	0
"I just unlocked the ""Bender"" badge on @foursquare ! http://t.co/h6Y6SJy2"	"""Bender"""	0
All systems go for Somerset solar project http://tinyurl.com/35gxsan	Somerset	1
Why federal construction spending doesn â t translate to GDP growth â Reuters Blogs http://t.co/jCEMvRP	Reuters	0
@laureenuy with the Adrina II flats . Lovely right ? http://t.co/dQCm851F	Adrina II	1
Lab-grown meat is first step to artificial hamburger http://t.co/WQ4aWjmh | BBC	BBC	0
If u shoot w Instagram but prefers using other camera app , make sure the app is location aware . Instagram will use e geolocation data .	Instagram	0
Top Searches of 2011 Revealed in Annual Google Zeitgeist : It â s that time of year when every SEO Consultant keeps ... http://t.co/VZsZpqw0	Google	0
rest in peace Whitney ... we will always love you & lt ; 3	Whitney	1
etlehcat http://t.co/0HsDQImY 20 : 20 And he said , Thou shalt not go through . And Edom came out	Edom	0
i finish exam at 3.30pm and i reach home 4.30plus and i am damn bored till nw i think of TWITTER	TWITTER	0
Photo : More tasting ( Taken with instagram ) http://t.co/OAWiSuGL	instagram	0
T-Mobile Galaxy Tab 10.1 , SpringBoard Slates Get Confirmed Roll Out Dates http://t.co/OEdy9UND	T-Mobile	0
@stuartclark66 Is that Will Ferrell in the bookshop ???	Will Ferrell	0
â Diplomacy is the art of saying â Nice doggie â until you can find a rock . â â Will Rogers	Will Rogers	0
http://t.co/6mqGFZog SPB Shell 3D ( Android 3D Launcher )	SPB	0
42 Beautiful # Landscapes , Sea #Photography by I Roger s: http://t.co/Qj03nz5a RT @HaidaPrincess	I Roger s:	1
Hutchinson Technology swings to profit in Q1 - Twin Cities Business Journal : Hutchinson â¦ http://goo.gl/fb/AY7F	Hutchinson Technology	0
My week on twitter : 1 new listings , 211 new followers , 3 mentions . Via : http://t.co/5FYIGfGA	twitter	0
If God had wanted people to be naked we would have been born that way ! ~ Quote by Archie Bunker from All in the Family	Archie Bunker	0
New S League CEO is Lim Chin ( L ) assisted by Deputy CEO Johan Sebastien Gouttefangeas ( R ) . http://t.co/uuNUTuXV	New S League	0
Turkish military offers condolences to families of airstrike victims http://t.co/OQjCeMaJ via @todayszamancom	Turkish military	1
I posted a new photo to Facebook http://t.co/i2uca4fl	Facebook	0
great american cookies ... daaaa best !	great american cookies	1
AnCal is an open source calendar application for mobile phones with Google Android operating system . http://goo.gl/fb/wSVvX	AnCal	0
RIP Etta James , a lady that blessed us with some real musical gems . http://t.co/QWpIpweq	Etta James	1
"@WannaBeLikeJess will participate in a big big project , ""Jessica Birthday 2012"" ?? ) ) )"	"""Jessica"	1
Blue Door Producers checking in to say hi to the tweet world . We'll be back in Santa Monica in a week for post @ Local Hero Post ...	Blue Door	0
@butterschlongs @fionasimpeijun cine . My friend just left .	My friend	0
I love Dropbox because I can share my files with my friends easily ! http://t.co/f4OnyQrA	Dropbox	1
"USEmbassyBah We Reject Pressuring By US Embassy To Stop ""Albinkhalil"" Articles http://twitition.com/x6dhy"	USEmbassyBah	0
http://t.co/1MbJCdeB Discount Buy Crayola Treasure Adventures http://t.co/S8P9g3ck	Crayola	0
Eyes on FEST-M presentation given to Joint Forces Engineer Command . http://bit.ly/d7ovUw	Joint Forces Engineer Command	0
On Faith Panelists Blog : Thank goodness for Christopher Hitchens ! - Daniel C . Dennett http://bit.ly/9cjJVn	Christopher Hitchens	1
FTC approves Intel acquisition of McAfee : Chipmaker receives regulatory approval from the FTC to proceed w ... http://tinyurl.com/22mnz22	FTC	0
HumanityRoad Humanity Road First Hours Resource s: Short and Extended Messages for disease outbreak http://bit.ly/k54aCh	Humanity Road	0
Men's best successes come after their disappointments . - Henry Ward Beecher	Henry Ward Beecher	0
#diner Kansas State upsets No . 9 Baylor men at Waco : http://t.co/Acqd5qyQ	Kansas State	0
"#JelenaFact Boy at Selena's soundcheck : ""What's your phone number ? "" Selena : ""I don't think my boyfriend would like that."" TOO CUTE . â¥"	Selena's	1
MPs claiming govt's Lokpal is sufficient to cure corruption shud ask Sonia whether Disprin was sufficient to cure her Cancer @janlokpal	Sonia	0
Rolland Safe and Lock is wherever you are ! When in need we will help !	Rolland Safe and Lock	1
@TiaDobi Thanks for the follow , Hope you enjoy . Be sure to connect on Facebook too . http://on.fb.me/i2G3aM	Facebook	0
My Results From Vincent Inter's Solo Ads http://t.co/seT6hj5O have you had a solo from him ? Post your results on the blog	Vincent	0
REVOLUTION IN PAKISTAN COMING YOU A GhRE HEARO FOR ALL Ghonim	Ghonim	1
RIP for a somalian boy , invented nothing , nor was boss of a company , didn't live till 56 and whose dream was to make a bite in an apple #iPod	apple	0
Directed by Cameron McKirdy Camera props to Seth Morrisey and Kelly Bode Specia ( @YouTube http://t.co/THWws0vM)	Cameron McKirdy	0
@laaficionnw Brand New Man Utd Babywear now available : http://t.co/urYZjwV5	Brand New Man Utd	0
"I posted 10 photos on Facebook in the album ""On Assignment | Bangkok floods"" http://t.co/l3pAMNTW"	Facebook	0
Take a look at this video -- Christian accepts Islam after challenging Zakir Naik http://t.co/8AVHQ1n via @youtube	Christian	0
"Check out our #Facebook page . We are giving away lots of great stuff , all you have to do is ""like"" us.http : //on.fb.me/aF4WMF"	#Facebook	1
What's it like sticking to the same job for 9 years , say a judge on @americanidol ?	@americanidol	0
http://t.co/LSmoZsXl Roundu p: Hartnell baseball loses conference opener : The Hartnell College baseball team opene ... http://t.co/TBAOqjEB	Hartnell	0
On this day : 5 August 1962 Mandela was arrested after living on the run for seventeen months , and was imprisoned in the Johannesburg Fort .	Mandela	0
Free ClickBank Software Giveaways ! Where ? - http://t.co/ocWzXvWX	ClickBank	1
I posted a new photo to Facebook http://t.co/EbTaUJzw	Facebook	0
Sorry for not updating much . Im still in Cairo , Mr A is in Benghazi . Im helping arrange AID RELIEF and hes ... U mmm ... Being MR A :P	Mr A	0
Amitabh got this much fame through his height r through his hair ?	Amitabh	-1
Don't interfere with ANYTHING in the Constitution . That must be maintained , for it is the only safeguard of our liberties . Abe Lincoln	Abe Lincoln	0
A business absolutely devoted to service will have only one worry about profits . ~ Henry Ford	Henry Ford	0
@kasimf In #Bahrain we have a lot of these clowns . And some are paid to do their pro-gev circus on twitter and facebook .	twitter	0
@sardesairajdeep its a genuine defect in NOKIA mobile phones .... plz dnt ignore it ..	NOKIA	-1
On Now - @TheAntonDuBeke @strictlyjordan and @FlaviaCacace on BBC Radio 2 co-presenting with @achrisevans on the breakfast show #scd	BBC Radio	0
Please take a moment to join us on Facebook ... âº ~ http://t.co/OOItavZE	Facebook	0
Martha Stewart's Perfect Baked Macaroni & Cheese - Food on Shine http://t.co/cVktKYl7	Martha Stewart's	1
"""India is the most important neighbour"" says Gilani.Is it ??"	Gilani.Is	0
@HabibaAlshanti .. Yes I want that :p	@HabibaAlshanti	1
Ok God , I got it ...	God	0
@REDBRIGADE_MU Brand New Man Utd Babywear now available : http://t.co/YK7uu2kf	Brand New Man Utd	0
@haoliankia @octoberhorizon LOL !! dun make me ask thomos to sell drugs to share with ace and ask luara to make herself useful HAHA	thomos	0
"""Celebration"" playing at the Romney election-night party ( now victory party )"	Romney	0
"Read ""Former Presidents"" by The Civil Arab , Amer Zahr ... http://t.co/5e3UXl4g"	Amer Zahr	0
Does a New York Web Designer Own 84 Percent of Facebook ? : By date : When I first saw the story Wednesday , I thought ... http://bit.ly/94CF40	Facebook	0
"Quote of the day - Senator Patrick Leahy : ""You get fifteen democrats in a room , and you get twent ... http://t.co/yXU2ApD6 #quote #travel"	Patrick Leahy	0
#nowplaying Everybody loves the sunshine ~ D'Angelo ( Live cover ) - Guess Mother Nature didn't get the memo ...	D'Angelo	0
TWITTER â S PROMOTED TWEETS WILL SOON APPEAR ON YOUR IPHONE BUT NOT YOUR IPA D:	TWITTER	1
Jamorama Review â Want to learn to play songs quickly ? http://bit.ly/ck4wtu	Jamorama	0
Fan : Oppa , arsenal won the match against barcelona Minho : ofc i knew ! Fan : Next time barcelona will win the match ! Minho : No , Arsenal will !	Oppa	1
With ballots about to hit mailboxes , remember Meg Whitman rarely voted before seeking the governorship ! http://bit.ly/bd4Xmp	Meg Whitman	-1
#cgen auditions day 2 . Renee & I are joined Finch on the audition panel ! ( @ Old Queensland Museum ) [ pic ]: http://t.co/ers50T6B	Renee	0
The designers of Star Creation will have their own booth at Blueprint to show their creations to international buyers #AFXcon	Star Creation	0
World's Best Whiskies - 750 Unmissable Drams from Tennessee to Tokyo - Dominic Roskrow http://t.co/MpDIESKA	Dominic Roskrow	0
Hello friends.Good to be back on Twitter .	Twitter	1
#Metallica Tickets for sale , #Adelaide Mon Nov 15th , Gold Reserve 2 ticket s: Section 31 , Row M . $ 330 . Call Michael ... http://fb.me/KZx1ehi9	Michael	0
@dianna3335 That's why people need a Virgin Mattress , one free of all that mess ! http://ht.ly/38ZlP We prefer those with VertiCoil Edge !	@dianna3335	0
"The CDC explains how to go ""viral"" on Twitter http://bit.ly/9Tezmr"	CDC	0
@mollymhunter RT Rally For #Syria NOW by the UN 1st and 47th !!! Come support and bring your friends !!! RT	UN	1
listening to Juliette Greco #nowplaying http://t.co/P1P6nqZH vÃ­a @grooveshark	Juliette Greco	0
SYRIA : Syrian tanks withdrawn from cities , says Arab League http://t.co/J3gFhZXg	Arab League	0
@A7mdAlmahri did I read it Ahmed ?	Ahmed	0
Posted 'Susie Essman - The Dusty Wright Show' to blip.tv : http://blip.tv/file/4030474	'Susie Essman	0
How many days Assante have to live ? At least not in prison ? Good idea for bookmakers ...	Assante	-1
I liked a @YouTube video http://t.co/zQzJiUj5 Dash Berlin feat Emma Hewitt - Waiting ( Official Music V	Dash Berlin	1
Mayor of Los Angeles endorses marriage equality as a Democratic party plank http://t.co/DlzxXsKq	Mayor	0
The modern way of finding and promoting jobs in Twitter and Facebook : http://t.co/HBmhWhf #job #promotion #system #twitter #facebook	Twitter	0
"U.S . officials told The Wall Street Journal that the craft could have been ""an unmanned reconnaissance plane that ... http://t.co/vFpzIN0C"	The Wall Street Journal	0
After iPad , Kindle Fire most desired tablet , study finds - CNET http://t.co/t96gl9K6	CNET	0
Trichet : Trust Weakening Of Stability Pact Won't Happen Again : By Market News International || March 18 , 2011 at ... http://bit.ly/f8TBPb	Trichet	0
"I posted 216 photos on Facebook in the album ""Tallahassee Car Museum"" http://t.co/AvOpsjIf"	Facebook	0
"""It is harder to imagine the past that went away , than it is to imagine the future."" William Gibson http://t.co/uCEMe1r3 via @shirlsmor"	William Gibson	0
Housefull 2 Hot Actress at the Zoom Holi Party http://t.co/CKEJhpwQ	Zoom	0
Security First : Google at the Cyber Security Strategies Summit http://feedly.com/k/kfL60P	Google	0
They're HERE ! AWESOME TOMS BURLAP SHOES IN SEVERAL COLORS !! ONLY ! $ 34.99 includes S/H http://t.co/bTIKgvsJ	TOMS	1
I just built 2 square feet of shelter via Chrome for a Cause . Browsing with Chrome to support a good cause :: http://t.co/2hJi2ZJ	Chrome for a Cause	1
Healthy Coffee ( R ) Launches New Powerful Internet Marketing System : PK ) announced that it has launched a new powe ... http://t.co/MZUbSKbT	Healthy Coffee	0
http://t.co/z94zI6D What combination of events needs to happen for the Philadelphia Eagles to make the playof ... philadelphia eagles	philadelphia eagles	0
Samsung GALAXY Ace 2 and GALAXY Mini 2 revealed ! http://t.co/dtojDoZn	Samsung	0
Are You Absolutely Clueless On How To Approach A Girl In The Club : by Wootang01 Are You Absolutely Clueless On How ... http://bit.ly/ctOxK9	Wootang01	0
They'll say you'll lose your nerve soon To claim identity Disgrace our sacred promise With no belief Oh , how I believe in you - SP	SP	-1
@OngFloFlo wahhh~~ u change to 4s oh !! i was still considering .. my contract is up le . can change le . how much u bought ?	@OngFloFlo	0
Engineer/Architect AED 8 , 000 - 9 , 000 p.m . We are a Fit-Out/FF & E Company based in Dubai UAE , we urgently need an ... http://t.co/MU73n7bI	Fit-Out/FF & E Company	0
