review	aspect	sentiment
Internet Marketing Agency $ a global computer network providing a variety of information and communication facilities, consisting of interconnected networks using standardized communication protocols [SEP] the activity or business of promoting and selling products or services, including market research and advertising [SEP] a business or organization providing a particular service on behalf of another business, person, or group action or intervention producing a particular effect $ Make Money Online Business Course - Work Online and Make Money . http://bit.ly/bDsBJ6	Internet Marketing Agency	0
"""whitney houston $ Designating or relating to a method of testing whether the difference between independent observations from two populations has zero median, and hence whether the populations are in fact the same. Chiefly in """"Mann–Whitney (U) test"""". [SEP] an inland port of Texas, linked to the Gulf of Mexico by the Houston Ship Canal; population 2,242,193 (est. 2008). Since 1961 it has been a centre for space research and manned space flight; it is the site of the NASA Space Center."" $ is dead ... very sad :("	whitney houston	-1
Like Samsung $ an industrial city in eastern North Korea; population 773,000 (est. 2007). It was the centre of government of north-eastern Korea during the Yi dynasty of 1392–1910. $ to see fantastic photos taken by the Samsung SH100 camera as it hitchhikes from LA to NYC #SamSungCtc http://lx.im/1cBC5 - ad	Samsung	1
â @ MannyPacquiao : Jeremy Lin $ (1748–1832), English philosopher and jurist, the first major proponent of utilitarianism. Notable works: Introduction to the Principles of Morals and Legislation (1789). [SEP] (1908–71), Chinese communist statesman and general. He was nominated to become Mao's successor in 1969. Having staged an unsuccessful coup in 1971, he was reported to have been killed in a great deal of plane crash while fleeing to the Soviet Union. $ has stepped up just in the Knick of time . He is a great player . @JLin7 â // you didnt win the fight #Iremember	Jeremy Lin	1
IBM $ International Business Machines, a leading American computer manufacturer. $ and HP Dominated Server Sales Last Quarter : IBM and Hewlett-Packard remained the top tw ... http://t.co/904H5lOF http://t.co/SuNDgw5S	IBM	1
mission acomplished , shatel $ Full of hate; malevolent, hostile, cruel. $ was the last one	shatel	0
We are getting close ! The 1000th person to like MWR $ Light-water reactor. $ gets a free daily surf rental ! AND if you write a review ... http://fb.me/ZrTgWHRw	MWR	0
BBCNews $ not found $ , Awaiting the Im'am : Awaiting The Im'am , The Prince of Peac e : http://t.co/NZJsZvZb Christian/Buddhist perspective also .	BBCNews	0
Birmingham City University $ an industrial city in west central England; population 945,700 (est to some certain extent. 2009). an industrial city in north central Alabama; population 228,798 (est. 2008). [SEP] a high-level educational institution in which students study for degrees and academic research is done $ , UK offers LLB ( Honours ) for Class 12 students . For admission queries call us 09919640444 . http://bit.ly/jtzPva	Birmingham City University	0
Tweet away , IOC $ International Olympic Committee. $ tells London athletes ( Reuters ) http://bit.ly/lCSpfN	IOC	0
# Netanyahu' $ (born 1949), Israeli statesman, prime minister 1996–9 and 2009–21 and leader of the right-wing Likud party 1993–9 and since 2009. $ s speech is on now .. Extremly funny .. U have to watch it #UNGA ..	Netanyahu'	1
Flickr $ not found $ without a proxy in the uae now	Flickr	0
FBI $ not found $ Using Social Media In Search For Deadly Armored Car Heist Suspect : PITTSBURGH -- The FBI is taking to social ... http://t.co/0yfYg6gS	FBI	1
david guetta $ (died c.962 BC), king of Judah and Israel c.1000–c.962 BC. In the biblical account he was the youngest son of Jesse and killed the Philistine Goliath; on Saul's death, he became king, making Jerusalem his capital. He is traditionally regarded as the author of the Psalms, though this has been disputed. [SEP] A mixture of cooked ground meat (typically pork), oatmeal, and seasonings, usually served in fried slices at breakfast. $ one love is the best composed album of 2010-2011	david guetta	1
"""""""Now would be a good time to find that """"""""Mission Accomplished"""""""" banner . #Osama Bin Laden $ (1957–2011), Islamic militant, born in Saudi Arabia. He was regarded as the founder of al-Qaeda and the mastermind behind the September 11 terrorist attacks. Following the attacks he went into hiding, but was tracked down and killed by US special forces in Pakistan."" $"""""	Bin Laden	0
BREAKING NEWS â Whitey â Bulger $ In predicative use: flying, aflight in the slightest. Also as adverb: in or into a state of flight, into the air. [SEP] with a whitish tinge [SEP] In predicative use: flying, aflight. Also as adverb: in or into a state of flight, into the air. [SEP] used as a term of abuse, typically for a man. a person who penetrates the anus of someone during sexual intercourse. $ arrested . Notorious Boston gangster captured near Los Angeles after 16 years on the run http://t.co/oCwtd2r	â Whitey â Bulger	-1
Madison Avenue's identity crisis ( and what Silicon Valley $ a name given to an area between San Jose and Palo Alto in Santa Clara County, California, US, noted for its computing and electronics industries. $ still needs to learn from ad industry ): http://t.co/wUwK6pfj	Silicon Valley	-1
derrick rose $ a kind of crane with a movable pivoted arm for moving heavy weights, especially on a ship. the framework over an oil well or similar boring, holding the drilling machinery. $ : O http://bit.ly/eaM2rS Rose drops career-high 42 on Spurs	derrick rose	0
Queens of The Stone Age $ a borough of New York City, at the western end of Long Island; population 2,225,200 (est. 2006). [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a general category or type and the thing being specified which belongs to such a category followi $ from the Basement http://bit.ly/atCMA9	Queens of The Stone Age	0
I posted a new photo to Facebook $ spend time using the social media application Facebook $ http://t.co/OtbL3mhJ	Facebook	0
@BlackBerryHelp we have bad BB $ double-black (used in describing grades of pencil lead). a standard size of lead pellet used in air rifles. $ service in STC in KSA . BB stop working now . And this make you loose your customer for another service	BB	-1
"""""""*Video* Watch Mark Zuckerberg's $ a small area on a surface having a different colour from its surroundings, typically one caused by damage or dirt a line, figure, or symbol made as an indication or record of something a point awarded for a correct answer or for proficiency in an examination or competition (followed by a numeral) a particular model or type of a vehicle or machine a target the act of cleanly catching the ball direct from a kick, knock-on, or forward throw by an opponent, on or behind one's own 22-metre line, and exclaiming ‘Mark’, after which a free kick can be taken by the catcher."" $ Surprise """"""""SNL"""""""" Cameo : http://bit.ly/gHepxY"""""	Mark Zuckerberg's	0
The greatest accomplishment is not in never falling , but in rising again after you fall . Vince Lombardi $ reveal the presence of (a quality or feeling); indicate [SEP] a region of central northern Italy, between the Alps and the River Po; capital, Milan. Italian name Lombardia /ˌlombarˈdia/. $	Vince Lombardi	0
Happy Birthday @justinbieber $ not found $ my prince ... CHILE loves you & lt ; 3 follow me ? # 120	@justinbieber	1
I'm not a marketing person . I don't ask myself questions . I go by instinct . Karl Lagerfeld $ (1801–59), German publisher. He is remembered chiefly for the series of guidebooks to which he gave his name and which are still published. $	Karl Lagerfeld	0
Why pay retail price on Hummer $ not found $ HX 3 Auctioned for less money in eBay . Learn how . http://t.co/5ulAEWl1	Hummer	1
Tyler Smith $ (1790–1862), American Whig statesman, 10th president of the US 1841–5. [SEP] a worker in metal $ @ Chroma show 08-02-2012 http://t.co/iKml03yy #nowplaying #techno #soundcloud	Tyler Smith	0
Kim Shin Young's $ (1912–88), British Foreign Office official and spy; born Harold Adrian Russell Philby. While working at the British Embassy in Washington DC (1949–51), Philby was asked to resign on suspicion of being a Soviet agent, although there was no firm evidence to this effect. He defected to the USSR in 1963 and was officially revealed to have spied for the Soviets from 1933. [SEP] the front of the leg below the knee. [SEP] a measure of elasticity, equal to the ratio of the stress acting on a substance to the strain produced. $ Bowel Trouble Maker dae to the bak man !	Kim Shin Young's	0
Report on Facebook $ spend time using the social media application Facebook $ statistics in the MENA region http://bit.ly/hFnQaI #fb	Facebook	0
Cyanide & Happiness $ a salt or ester of hydrocyanic acid, containing the anion CN⁻ or the group —CN in a certain respects. The salts are generally extremely toxic. [SEP] the ampersand, used with the meaning ‘and’. [SEP] the state of being happy $ - Barbershop Quartet Hits On Girl From Taxi ( Subtit ... http://t.co/FbQMXFd vÃÂ­a @youtube	Cyanide & Happiness	0
